,latitude,longitude,so,thetao
2024-04-16 03:00:00,36.520832,-2.458332,37.177555,16.711271
2024-04-16 04:00:00,36.520832,-2.458332,37.14622,16.712244
2024-04-16 05:00:00,36.520832,-2.458332,37.11975,16.720121
2024-04-16 06:00:00,36.520832,-2.458332,37.103924,16.731798
2024-04-16 07:00:00,36.520832,-2.458332,37.09704,16.754368
2024-04-16 08:00:00,36.520832,-2.458332,37.094505,16.796865
2024-04-16 09:00:00,36.520832,-2.458332,37.09275,16.867025
2024-04-16 10:00:00,36.520832,-2.458332,37.091053,17.015476
2024-04-16 11:00:00,36.520832,-2.458332,37.090004,17.17811
2024-04-16 12:00:00,36.520832,-2.458332,37.089954,17.31621
2024-04-16 13:00:00,36.520832,-2.458332,37.091316,17.422577
2024-04-16 14:00:00,36.520832,-2.458332,37.09456,17.49956
2024-04-16 15:00:00,36.520832,-2.458332,37.10045,17.548779
2024-04-16 16:00:00,36.520832,-2.458332,37.109547,17.559175
2024-04-16 17:00:00,36.520832,-2.458332,37.1222,17.518862
2024-04-16 18:00:00,36.520832,-2.458332,37.138615,17.438114
2024-04-16 19:00:00,36.520832,-2.458332,37.158073,17.357786
2024-04-16 20:00:00,36.520832,-2.458332,37.17726,17.307255
2024-04-16 21:00:00,36.520832,-2.458332,37.190365,17.289022
2024-04-16 22:00:00,36.520832,-2.458332,37.191727,17.294598
2024-04-16 23:00:00,36.520832,-2.458332,37.179604,17.31379
2024-04-17 00:00:00,36.520832,-2.458332,37.160507,17.33837
2024-04-17 01:00:00,36.520832,-2.458332,37.13345,17.357487
2024-04-17 02:00:00,36.520832,-2.458332,37.10735,17.3682
2024-04-17 03:00:00,36.520832,-2.458332,37.083073,17.361563
2024-04-17 04:00:00,36.520832,-2.458332,37.05928,17.30093
2024-04-17 05:00:00,36.520832,-2.458332,37.036983,17.123804
2024-04-17 06:00:00,36.520832,-2.458332,37.023087,16.919048
2024-04-17 07:00:00,36.520832,-2.458332,37.01737,16.756699
2024-04-17 08:00:00,36.520832,-2.458332,37.016476,16.668634
2024-04-17 09:00:00,36.520832,-2.458332,37.015285,16.644972
2024-04-17 10:00:00,36.520832,-2.458332,37.01054,16.66505
2024-04-17 11:00:00,36.520832,-2.458332,37.00183,16.719917
2024-04-17 12:00:00,36.520832,-2.458332,36.992027,16.80008
2024-04-17 13:00:00,36.520832,-2.458332,36.986355,16.88681
2024-04-17 14:00:00,36.520832,-2.458332,36.988365,16.961777
2024-04-17 15:00:00,36.520832,-2.458332,36.994007,17.01618
2024-04-17 16:00:00,36.520832,-2.458332,36.998188,17.040697
2024-04-17 17:00:00,36.520832,-2.458332,37.001934,17.045103
2024-04-17 18:00:00,36.520832,-2.458332,37.006386,17.038286
2024-04-17 19:00:00,36.520832,-2.458332,37.010147,17.031425
2024-04-17 20:00:00,36.520832,-2.458332,37.012234,17.027637
2024-04-17 21:00:00,36.520832,-2.458332,37.01207,17.022255
2024-04-17 22:00:00,36.520832,-2.458332,37.01005,17.01398
2024-04-17 23:00:00,36.520832,-2.458332,37.00693,17.005325
2024-04-18 00:00:00,36.520832,-2.458332,37.003033,16.997293
2024-04-18 01:00:00,36.520832,-2.458332,36.999493,16.990211
2024-04-18 02:00:00,36.520832,-2.458332,36.99617,16.982061
2024-04-18 03:00:00,36.520832,-2.458332,36.993256,16.970987
2024-04-18 04:00:00,36.520832,-2.458332,36.99126,16.956635
2024-04-18 05:00:00,36.520832,-2.458332,36.98986,16.935694
2024-04-18 06:00:00,36.520832,-2.458332,36.98959,16.917772
2024-04-18 07:00:00,36.520832,-2.458332,36.99157,16.917568
2024-04-18 08:00:00,36.520832,-2.458332,36.99502,16.942007
2024-04-18 09:00:00,36.520832,-2.458332,37.000095,16.979418
2024-04-18 10:00:00,36.520832,-2.458332,37.006866,17.023872
2024-04-18 11:00:00,36.520832,-2.458332,37.014545,17.069818
2024-04-18 12:00:00,36.520832,-2.458332,37.021645,17.11635
2024-04-18 13:00:00,36.520832,-2.458332,37.026653,17.1855
2024-04-18 14:00:00,36.520832,-2.458332,37.02855,17.275223
2024-04-18 15:00:00,36.520832,-2.458332,37.02718,17.365671
2024-04-18 16:00:00,36.520832,-2.458332,37.022694,17.434706
2024-04-18 17:00:00,36.520832,-2.458332,37.015026,17.462
2024-04-18 18:00:00,36.520832,-2.458332,37.00413,17.445513
2024-04-18 19:00:00,36.520832,-2.458332,36.99133,17.408785
2024-04-18 20:00:00,36.520832,-2.458332,36.978695,17.374325
2024-04-18 21:00:00,36.520832,-2.458332,36.967686,17.338383
2024-04-18 22:00:00,36.520832,-2.458332,36.956272,17.276522
2024-04-18 23:00:00,36.520832,-2.458332,36.949585,17.23404
2024-04-19 00:00:00,36.520832,-2.458332,37.00969,17.143078
2024-04-19 01:00:00,36.520832,-2.458332,37.01113,17.056684
2024-04-19 02:00:00,36.520832,-2.458332,37.022667,16.97115
2024-04-19 03:00:00,36.520832,-2.458332,37.037846,16.878788
2024-04-19 04:00:00,36.520832,-2.458332,37.056587,16.794495
2024-04-19 05:00:00,36.520832,-2.458332,37.076447,16.72097
2024-04-19 06:00:00,36.520832,-2.458332,37.09455,16.662848
2024-04-19 07:00:00,36.520832,-2.458332,37.10646,16.620539
2024-04-19 08:00:00,36.520832,-2.458332,37.113678,16.598675
2024-04-19 09:00:00,36.520832,-2.458332,37.11664,16.584795
2024-04-19 10:00:00,36.520832,-2.458332,37.120346,16.57773
2024-04-19 11:00:00,36.520832,-2.458332,37.128296,16.575693
2024-04-19 12:00:00,36.520832,-2.458332,37.14446,16.581467
2024-04-19 13:00:00,36.520832,-2.458332,37.1641,16.565718
2024-04-19 14:00:00,36.520832,-2.458332,37.1859,16.530352
2024-04-19 15:00:00,36.520832,-2.458332,37.209347,16.481567
2024-04-19 16:00:00,36.520832,-2.458332,37.2325,16.429323
2024-04-19 17:00:00,36.520832,-2.458332,37.2564,16.388
2024-04-19 18:00:00,36.520832,-2.458332,37.282063,16.3644
2024-04-19 19:00:00,36.520832,-2.458332,37.306057,16.353561
2024-04-19 20:00:00,36.520832,-2.458332,37.32729,16.361364
2024-04-19 21:00:00,36.520832,-2.458332,37.343487,16.378017
2024-04-19 22:00:00,36.520832,-2.458332,37.35461,16.397469
2024-04-19 23:00:00,36.520832,-2.458332,37.360813,16.409285
2024-04-20 00:00:00,36.520832,-2.458332,37.345917,16.412039
2024-04-20 01:00:00,36.520832,-2.458332,37.346832,16.408194
2024-04-20 02:00:00,36.520832,-2.458332,37.346157,16.396479
2024-04-20 03:00:00,36.520832,-2.458332,37.343555,16.376223
2024-04-20 04:00:00,36.520832,-2.458332,37.33889,16.345692
2024-04-20 05:00:00,36.520832,-2.458332,37.329136,16.306093
2024-04-20 06:00:00,36.520832,-2.458332,37.310635,16.267454
2024-04-20 07:00:00,36.520832,-2.458332,37.28702,16.24426
2024-04-20 08:00:00,36.520832,-2.458332,37.264954,16.23425
2024-04-20 09:00:00,36.520832,-2.458332,37.25047,16.229742
2024-04-20 10:00:00,36.520832,-2.458332,37.246803,16.230858
2024-04-20 11:00:00,36.520832,-2.458332,37.25203,16.23643
2024-04-20 12:00:00,36.520832,-2.458332,37.264126,16.248316
2024-04-20 13:00:00,36.520832,-2.458332,37.277206,16.257803
2024-04-20 14:00:00,36.520832,-2.458332,37.289997,16.272781
2024-04-20 15:00:00,36.520832,-2.458332,37.302246,16.293278
2024-04-20 16:00:00,36.520832,-2.458332,37.31245,16.30717
2024-04-20 17:00:00,36.520832,-2.458332,37.3187,16.304941
2024-04-20 18:00:00,36.520832,-2.458332,37.32373,16.299057
2024-04-20 19:00:00,36.520832,-2.458332,37.328354,16.299326
2024-04-20 20:00:00,36.520832,-2.458332,37.331635,16.302723
2024-04-20 21:00:00,36.520832,-2.458332,37.33212,16.302156
2024-04-20 22:00:00,36.520832,-2.458332,37.325966,16.295984
2024-04-20 23:00:00,36.520832,-2.458332,37.307125,16.29338
2024-04-21 00:00:00,36.520832,-2.458332,37.274017,16.293787
2024-04-21 01:00:00,36.520832,-2.458332,37.239944,16.296236
2024-04-21 02:00:00,36.520832,-2.458332,37.208454,16.298601
2024-04-21 03:00:00,36.520832,-2.458332,37.183846,16.29803
2024-04-21 04:00:00,36.520832,-2.458332,37.169346,16.291405
2024-04-21 05:00:00,36.520832,-2.458332,37.168537,16.276703
2024-04-21 06:00:00,36.520832,-2.458332,37.18239,16.256403
2024-04-21 07:00:00,36.520832,-2.458332,37.208298,16.238132
2024-04-21 08:00:00,36.520832,-2.458332,37.242638,16.22655
2024-04-21 09:00:00,36.520832,-2.458332,37.2797,16.230333
2024-04-21 10:00:00,36.520832,-2.458332,37.310722,16.253939
2024-04-21 11:00:00,36.520832,-2.458332,37.328938,16.30299
2024-04-21 12:00:00,36.520832,-2.458332,37.3347,16.346004
2024-04-21 13:00:00,36.520832,-2.458332,37.335392,16.373505
2024-04-21 14:00:00,36.520832,-2.458332,37.335476,16.393763
2024-04-21 15:00:00,36.520832,-2.458332,37.33564,16.412378
2024-04-21 16:00:00,36.520832,-2.458332,37.33552,16.42133
2024-04-21 17:00:00,36.520832,-2.458332,37.33186,16.397165
2024-04-21 18:00:00,36.520832,-2.458332,37.306114,16.362606
2024-04-21 19:00:00,36.520832,-2.458332,37.233772,16.342855
2024-04-21 20:00:00,36.520832,-2.458332,37.129795,16.346529
2024-04-21 21:00:00,36.520832,-2.458332,37.03191,16.361893
2024-04-21 22:00:00,36.520832,-2.458332,36.96726,16.365747
2024-04-21 23:00:00,36.520832,-2.458332,36.942596,16.35707
2024-04-22 00:00:00,36.520832,-2.458332,36.94747,16.331055
2024-04-22 01:00:00,36.520832,-2.458332,36.977604,16.292795
2024-04-22 02:00:00,36.520832,-2.458332,37.02482,16.252571
2024-04-22 03:00:00,36.520832,-2.458332,37.08267,16.215057
2024-04-22 04:00:00,36.520832,-2.458332,37.14708,16.193527
2024-04-22 05:00:00,36.520832,-2.458332,37.20447,16.177605
2024-04-22 06:00:00,36.520832,-2.458332,37.248463,16.167824
2024-04-22 07:00:00,36.520832,-2.458332,37.278564,16.172138
2024-04-22 08:00:00,36.520832,-2.458332,37.29625,16.185377
2024-04-22 09:00:00,36.520832,-2.458332,37.303375,16.21124
2024-04-22 10:00:00,36.520832,-2.458332,37.30177,16.258839
2024-04-22 11:00:00,36.520832,-2.458332,37.28351,16.323692
2024-04-22 12:00:00,36.520832,-2.458332,37.22424,16.446692
2024-04-22 13:00:00,36.520832,-2.458332,37.114483,16.568895
2024-04-22 14:00:00,36.520832,-2.458332,36.98797,16.679756
2024-04-22 15:00:00,36.520832,-2.458332,36.88269,16.760918
2024-04-22 16:00:00,36.520832,-2.458332,36.81543,16.792738
2024-04-22 17:00:00,36.520832,-2.458332,36.78138,16.774857
2024-04-22 18:00:00,36.520832,-2.458332,36.770573,16.716553
2024-04-22 19:00:00,36.520832,-2.458332,36.774246,16.646069
2024-04-22 20:00:00,36.520832,-2.458332,36.789124,16.58683
2024-04-22 21:00:00,36.520832,-2.458332,36.81544,16.536512
2024-04-22 22:00:00,36.520832,-2.458332,36.857616,16.491253
2024-04-22 23:00:00,36.520832,-2.458332,36.92025,16.459793
2024-04-23 00:00:00,36.520832,-2.458332,36.98431,16.430803
2024-04-23 01:00:00,36.520832,-2.458332,37.07319,16.414455
2024-04-23 02:00:00,36.520832,-2.458332,37.142036,16.397882
2024-04-23 03:00:00,36.520832,-2.458332,37.184067,16.38967
2024-04-23 04:00:00,36.520832,-2.458332,37.19876,16.377369
2024-04-23 05:00:00,36.520832,-2.458332,37.193913,16.364824
2024-04-23 06:00:00,36.520832,-2.458332,37.17059,16.35824
2024-04-23 07:00:00,36.520832,-2.458332,37.126972,16.365267
2024-04-23 08:00:00,36.520832,-2.458332,37.064114,16.394499
2024-04-23 09:00:00,36.520832,-2.458332,36.987354,16.450165
2024-04-23 10:00:00,36.520832,-2.458332,36.90768,16.552906
2024-04-23 11:00:00,36.520832,-2.458332,36.83895,16.71235
2024-04-23 12:00:00,36.520832,-2.458332,36.79012,16.864883
2024-04-23 13:00:00,36.520832,-2.458332,36.761562,16.997625
2024-04-23 14:00:00,36.520832,-2.458332,36.748642,17.104801
2024-04-23 15:00:00,36.520832,-2.458332,36.745956,17.180998
2024-04-23 16:00:00,36.520832,-2.458332,36.75022,17.202185
2024-04-23 17:00:00,36.520832,-2.458332,36.759968,17.152014
2024-04-23 18:00:00,36.520832,-2.458332,36.773964,17.037668
2024-04-23 19:00:00,36.520832,-2.458332,36.79002,16.908705
2024-04-23 20:00:00,36.520832,-2.458332,36.80719,16.808783
2024-04-23 21:00:00,36.520832,-2.458332,36.821804,16.744007
2024-04-23 22:00:00,36.520832,-2.458332,36.83121,16.715168
2024-04-23 23:00:00,36.520832,-2.458332,36.835426,16.708351
2024-04-24 00:00:00,36.520832,-2.458332,36.7466,16.725092
2024-04-24 01:00:00,36.520832,-2.458332,36.743385,16.732954
2024-04-24 02:00:00,36.520832,-2.458332,36.732594,16.73377
2024-04-24 03:00:00,36.520832,-2.458332,36.7186,16.723757
2024-04-24 04:00:00,36.520832,-2.458332,36.702995,16.703695
2024-04-24 05:00:00,36.520832,-2.458332,36.689487,16.676071
2024-04-24 06:00:00,36.520832,-2.458332,36.679268,16.656612
2024-04-24 07:00:00,36.520832,-2.458332,36.67089,16.66987
2024-04-24 08:00:00,36.520832,-2.458332,36.664127,16.725346
2024-04-24 09:00:00,36.520832,-2.458332,36.658783,16.815823
2024-04-24 10:00:00,36.520832,-2.458332,36.655125,16.924263
2024-04-24 11:00:00,36.520832,-2.458332,36.652412,17.022785
2024-04-24 12:00:00,36.520832,-2.458332,36.64914,17.086552
2024-04-24 13:00:00,36.520832,-2.458332,36.645046,17.123943
2024-04-24 14:00:00,36.520832,-2.458332,36.640602,17.146948
2024-04-24 15:00:00,36.520832,-2.458332,36.636826,17.145018
2024-04-24 16:00:00,36.520832,-2.458332,36.634056,17.107397
2024-04-24 17:00:00,36.520832,-2.458332,36.632366,17.040405
2024-04-24 18:00:00,36.520832,-2.458332,36.631172,16.9702
2024-04-24 19:00:00,36.520832,-2.458332,36.631462,16.91688
2024-04-24 20:00:00,36.520832,-2.458332,36.631992,16.873386
2024-04-24 21:00:00,36.520832,-2.458332,36.63262,16.83866
2024-04-24 22:00:00,36.520832,-2.458332,36.63334,16.811192
2024-04-24 23:00:00,36.520832,-2.458332,36.63404,16.789774
2024-04-25 00:00:00,36.520832,-2.458332,36.619045,16.767523
2024-04-25 01:00:00,36.520832,-2.458332,36.62151,16.750772
2024-04-25 02:00:00,36.520832,-2.458332,36.622875,16.72813
2024-04-25 03:00:00,36.520832,-2.458332,36.62462,16.69805
2024-04-25 04:00:00,36.520832,-2.458332,36.627422,16.660412
2024-04-25 05:00:00,36.520832,-2.458332,36.63502,16.63908
2024-04-25 06:00:00,36.520832,-2.458332,36.636314,16.600538
2024-04-25 07:00:00,36.520832,-2.458332,36.636528,16.586447
2024-04-25 08:00:00,36.520832,-2.458332,36.635162,16.595228
2024-04-25 09:00:00,36.520832,-2.458332,36.632313,16.62109
2024-04-25 10:00:00,36.520832,-2.458332,36.631382,16.668505
2024-04-25 11:00:00,36.520832,-2.458332,36.63425,16.732168
2024-04-25 12:00:00,36.520832,-2.458332,36.640938,16.855284
2024-04-25 13:00:00,36.520832,-2.458332,36.65094,16.932926
2024-04-25 14:00:00,36.520832,-2.458332,36.66269,16.95721
2024-04-25 15:00:00,36.520832,-2.458332,36.674324,16.94574
2024-04-25 16:00:00,36.520832,-2.458332,36.68444,16.913084
2024-04-25 17:00:00,36.520832,-2.458332,36.692814,16.873175
2024-04-25 18:00:00,36.520832,-2.458332,36.699406,16.834812
2024-04-25 19:00:00,36.520832,-2.458332,36.70472,16.808687
2024-04-25 20:00:00,36.520832,-2.458332,36.70998,16.796877
2024-04-25 21:00:00,36.520832,-2.458332,36.716003,16.787895
2024-04-25 22:00:00,36.520832,-2.458332,36.722992,16.777594
2024-04-25 23:00:00,36.520832,-2.458332,36.731148,16.767683
2024-04-26 00:00:00,36.520832,-2.458332,36.733505,16.756374
2024-04-26 01:00:00,36.520832,-2.458332,36.742508,16.747934
2024-04-26 02:00:00,36.520832,-2.458332,36.74767,16.73642
2024-04-26 03:00:00,36.520832,-2.458332,36.75102,16.723545
2024-04-26 04:00:00,36.520832,-2.458332,36.75507,16.714384
2024-04-26 05:00:00,36.520832,-2.458332,36.759064,16.705404
2024-04-26 06:00:00,36.520832,-2.458332,36.760506,16.692802
2024-04-26 07:00:00,36.520832,-2.458332,36.764812,16.703537
2024-04-26 08:00:00,36.520832,-2.458332,36.768745,16.735252
2024-04-26 09:00:00,36.520832,-2.458332,36.77245,16.786356
2024-04-26 10:00:00,36.520832,-2.458332,36.77664,16.850174
2024-04-26 11:00:00,36.520832,-2.458332,36.78023,16.880524
2024-04-26 12:00:00,36.520832,-2.458332,36.783543,16.896194
2024-04-26 13:00:00,36.520832,-2.458332,36.787334,16.906387
2024-04-26 14:00:00,36.520832,-2.458332,36.792747,16.90975
2024-04-26 15:00:00,36.520832,-2.458332,36.801353,16.906025
2024-04-26 16:00:00,36.520832,-2.458332,36.813324,16.894594
2024-04-26 17:00:00,36.520832,-2.458332,36.82617,16.873007
2024-04-26 18:00:00,36.520832,-2.458332,36.839104,16.847952
2024-04-26 19:00:00,36.520832,-2.458332,36.853268,16.828205
2024-04-26 20:00:00,36.520832,-2.458332,36.866062,16.811735
2024-04-26 21:00:00,36.520832,-2.458332,36.876705,16.796776
2024-04-26 22:00:00,36.520832,-2.458332,36.88549,16.78251
2024-04-26 23:00:00,36.520832,-2.458332,36.89314,16.768847
2024-04-27 00:00:00,36.520832,-2.458332,36.79468,16.798431
2024-04-27 01:00:00,36.520832,-2.458332,36.81736,16.801952
2024-04-27 02:00:00,36.520832,-2.458332,36.825607,16.79687
2024-04-27 03:00:00,36.520832,-2.458332,36.832527,16.789707
2024-04-27 04:00:00,36.520832,-2.458332,36.83773,16.779175
2024-04-27 05:00:00,36.520832,-2.458332,36.841785,16.767273
2024-04-27 06:00:00,36.520832,-2.458332,36.847263,16.762268
2024-04-27 07:00:00,36.520832,-2.458332,36.855827,16.768356
2024-04-27 08:00:00,36.520832,-2.458332,36.86717,16.785587
2024-04-27 09:00:00,36.520832,-2.458332,36.88028,16.808727
2024-04-27 10:00:00,36.520832,-2.458332,36.89547,16.83905
2024-04-27 11:00:00,36.520832,-2.458332,36.911873,16.864117
2024-04-27 12:00:00,36.520832,-2.458332,36.928318,16.879274
2024-04-27 13:00:00,36.520832,-2.458332,36.943207,16.886139
2024-04-27 14:00:00,36.520832,-2.458332,36.95332,16.881475
2024-04-27 15:00:00,36.520832,-2.458332,36.955322,16.86579
2024-04-27 16:00:00,36.520832,-2.458332,36.95084,16.843945
2024-04-27 17:00:00,36.520832,-2.458332,36.942017,16.822475
2024-04-27 18:00:00,36.520832,-2.458332,36.93709,16.820547
2024-04-27 19:00:00,36.520832,-2.458332,36.93258,16.82193
2024-04-27 20:00:00,36.520832,-2.458332,36.92944,16.825193
2024-04-27 21:00:00,36.520832,-2.458332,36.928783,16.825886
2024-04-27 22:00:00,36.520832,-2.458332,36.93291,16.823936
2024-04-27 23:00:00,36.520832,-2.458332,36.942493,16.817598
2024-04-28 00:00:00,36.520832,-2.458332,36.76723,16.911917
2024-04-28 01:00:00,36.520832,-2.458332,36.81018,16.917164
2024-04-28 02:00:00,36.520832,-2.458332,36.82665,16.895998
2024-04-28 03:00:00,36.520832,-2.458332,36.840164,16.873602
2024-04-28 04:00:00,36.520832,-2.458332,36.849003,16.851719
2024-04-28 05:00:00,36.520832,-2.458332,36.85171,16.831774
2024-04-28 06:00:00,36.520832,-2.458332,36.847336,16.816603
2024-04-28 07:00:00,36.520832,-2.458332,36.83723,16.813488
2024-04-28 08:00:00,36.520832,-2.458332,36.823185,16.821598
2024-04-28 09:00:00,36.520832,-2.458332,36.806953,16.836885
2024-04-28 10:00:00,36.520832,-2.458332,36.79002,16.855728
2024-04-28 11:00:00,36.520832,-2.458332,36.773506,16.88188
2024-04-28 12:00:00,36.520832,-2.458332,36.75718,16.921774
2024-04-28 13:00:00,36.520832,-2.458332,36.74221,16.957273
2024-04-28 14:00:00,36.520832,-2.458332,36.73017,16.98226
2024-04-28 15:00:00,36.520832,-2.458332,36.7218,16.995813
2024-04-28 16:00:00,36.520832,-2.458332,36.716686,16.996546
2024-04-28 17:00:00,36.520832,-2.458332,36.716175,16.987425
2024-04-28 18:00:00,36.520832,-2.458332,36.72211,16.975878
2024-04-28 19:00:00,36.520832,-2.458332,36.7344,16.96582
2024-04-28 20:00:00,36.520832,-2.458332,36.75014,16.95639
2024-04-28 21:00:00,36.520832,-2.458332,36.76588,16.939163
2024-04-28 22:00:00,36.520832,-2.458332,36.779774,16.90908
2024-04-28 23:00:00,36.520832,-2.458332,36.79098,16.872427
2024-04-29 00:00:00,36.520832,-2.458332,36.639748,16.90135
2024-04-29 01:00:00,36.520832,-2.458332,36.660255,16.876772
2024-04-29 02:00:00,36.520832,-2.458332,36.663807,16.858587
2024-04-29 03:00:00,36.520832,-2.458332,36.664417,16.84558
2024-04-29 04:00:00,36.520832,-2.458332,36.66352,16.835945
2024-04-29 05:00:00,36.520832,-2.458332,36.664684,16.838905
2024-04-29 06:00:00,36.520832,-2.458332,36.663784,16.845943
2024-04-29 07:00:00,36.520832,-2.458332,36.658123,16.855415
2024-04-29 08:00:00,36.520832,-2.458332,36.64957,16.879995
2024-04-29 09:00:00,36.520832,-2.458332,36.642178,16.928343
2024-04-29 10:00:00,36.520832,-2.458332,36.6363,17.037457
2024-04-29 11:00:00,36.520832,-2.458332,36.63328,17.181816
2024-04-29 12:00:00,36.520832,-2.458332,36.633274,17.326176
2024-04-29 13:00:00,36.520832,-2.458332,36.63531,17.459852
2024-04-29 14:00:00,36.520832,-2.458332,36.63849,17.550556
2024-04-29 15:00:00,36.520832,-2.458332,36.642544,17.565248
2024-04-29 16:00:00,36.520832,-2.458332,36.64749,17.498325
2024-04-29 17:00:00,36.520832,-2.458332,36.653107,17.375046
2024-04-29 18:00:00,36.520832,-2.458332,36.65912,17.220062
2024-04-29 19:00:00,36.520832,-2.458332,36.66525,17.063326
2024-04-29 20:00:00,36.520832,-2.458332,36.671127,16.940897
2024-04-29 21:00:00,36.520832,-2.458332,36.676414,16.854488
2024-04-29 22:00:00,36.520832,-2.458332,36.68114,16.792215
2024-04-29 23:00:00,36.520832,-2.458332,36.685593,16.740082
2024-04-30 00:00:00,36.520832,-2.458332,36.580612,16.729855
2024-04-30 01:00:00,36.520832,-2.458332,36.611385,16.68114
2024-04-30 02:00:00,36.520832,-2.458332,36.632896,16.628473
2024-04-30 03:00:00,36.520832,-2.458332,36.6459,16.570868
2024-04-30 04:00:00,36.520832,-2.458332,36.654884,16.512964
2024-04-30 05:00:00,36.520832,-2.458332,36.662327,16.460896
2024-04-30 06:00:00,36.520832,-2.458332,36.668106,16.424404
2024-04-30 07:00:00,36.520832,-2.458332,36.67123,16.40959
2024-04-30 08:00:00,36.520832,-2.458332,36.672356,16.417324
2024-04-30 09:00:00,36.520832,-2.458332,36.672512,16.444344
2024-04-30 10:00:00,36.520832,-2.458332,36.67177,16.4953
2024-04-30 11:00:00,36.520832,-2.458332,36.670002,16.536264
2024-04-30 12:00:00,36.520832,-2.458332,36.667816,16.563307
2024-04-30 13:00:00,36.520832,-2.458332,36.665794,16.57313
2024-04-30 14:00:00,36.520832,-2.458332,36.6644,16.56833
2024-04-30 15:00:00,36.520832,-2.458332,36.66446,16.551275
2024-04-30 16:00:00,36.520832,-2.458332,36.667294,16.522583
2024-04-30 17:00:00,36.520832,-2.458332,36.673504,16.480652
2024-04-30 18:00:00,36.520832,-2.458332,36.682228,16.425184
2024-04-30 19:00:00,36.520832,-2.458332,36.692142,16.36208
2024-04-30 20:00:00,36.520832,-2.458332,36.70161,16.30357
2024-04-30 21:00:00,36.520832,-2.458332,36.70956,16.252472
2024-04-30 22:00:00,36.520832,-2.458332,36.71675,16.218174
2024-04-30 23:00:00,36.520832,-2.458332,36.72437,16.202885
2024-05-01 00:00:00,36.520832,-2.458332,36.79222,16.128405
2024-05-01 01:00:00,36.520832,-2.458332,36.796154,16.105782
2024-05-01 02:00:00,36.520832,-2.458332,36.806732,16.078308
2024-05-01 03:00:00,36.520832,-2.458332,36.821606,16.043001
2024-05-01 04:00:00,36.520832,-2.458332,36.839237,16.004776
2024-05-01 05:00:00,36.520832,-2.458332,36.856255,15.963863
2024-05-01 06:00:00,36.520832,-2.458332,36.869854,15.926048
2024-05-01 07:00:00,36.520832,-2.458332,36.87755,15.910227
2024-05-01 08:00:00,36.520832,-2.458332,36.877197,15.924867
2024-05-01 09:00:00,36.520832,-2.458332,36.865925,15.974429
2024-05-01 10:00:00,36.520832,-2.458332,36.84368,16.050037
2024-05-01 11:00:00,36.520832,-2.458332,36.814323,16.149828
2024-05-01 12:00:00,36.520832,-2.458332,36.78286,16.258167
2024-05-01 13:00:00,36.520832,-2.458332,36.75599,16.33339
2024-05-01 14:00:00,36.520832,-2.458332,36.7374,16.383339
2024-05-01 15:00:00,36.520832,-2.458332,36.72802,16.41477
2024-05-01 16:00:00,36.520832,-2.458332,36.727325,16.422306
2024-05-01 17:00:00,36.520832,-2.458332,36.73063,16.390133
2024-05-01 18:00:00,36.520832,-2.458332,36.73811,16.355444
2024-05-01 19:00:00,36.520832,-2.458332,36.75066,16.332258
2024-05-01 20:00:00,36.520832,-2.458332,36.76504,16.313107
2024-05-01 21:00:00,36.520832,-2.458332,36.779686,16.292824
2024-05-01 22:00:00,36.520832,-2.458332,36.794056,16.270496
2024-05-01 23:00:00,36.520832,-2.458332,36.80833,16.248953
2024-05-02 00:00:00,36.520832,-2.458332,36.82159,16.228561
2024-05-02 01:00:00,36.520832,-2.458332,36.83465,16.206564
2024-05-02 02:00:00,36.520832,-2.458332,36.847675,16.182163
2024-05-02 03:00:00,36.520832,-2.458332,36.860027,16.15621
2024-05-02 04:00:00,36.520832,-2.458332,36.870216,16.132189
2024-05-02 05:00:00,36.520832,-2.458332,36.87703,16.110733
2024-05-02 06:00:00,36.520832,-2.458332,36.87956,16.09438
2024-05-02 07:00:00,36.520832,-2.458332,36.876637,16.094585
2024-05-02 08:00:00,36.520832,-2.458332,36.868015,16.110378
2024-05-02 09:00:00,36.520832,-2.458332,36.854122,16.137434
2024-05-02 10:00:00,36.520832,-2.458332,36.83635,16.171644
2024-05-02 11:00:00,36.520832,-2.458332,36.817215,16.213915
2024-05-02 12:00:00,36.520832,-2.458332,36.798428,16.262957
2024-05-02 13:00:00,36.520832,-2.458332,36.782787,16.30407
2024-05-02 14:00:00,36.520832,-2.458332,36.7731,16.333492
2024-05-02 15:00:00,36.520832,-2.458332,36.770557,16.349985
2024-05-02 16:00:00,36.520832,-2.458332,36.77477,16.350508
2024-05-02 17:00:00,36.520832,-2.458332,36.78439,16.336798
2024-05-02 18:00:00,36.520832,-2.458332,36.79901,16.316677
2024-05-02 19:00:00,36.520832,-2.458332,36.81725,16.292706
2024-05-02 20:00:00,36.520832,-2.458332,36.83606,16.269697
2024-05-02 21:00:00,36.520832,-2.458332,36.852676,16.250923
2024-05-02 22:00:00,36.520832,-2.458332,36.865047,16.238054
2024-05-02 23:00:00,36.520832,-2.458332,36.871513,16.232275
2024-05-03 00:00:00,36.520832,-2.458332,36.906403,16.126463
2024-05-03 01:00:00,36.520832,-2.458332,36.901436,16.136366
2024-05-03 02:00:00,36.520832,-2.458332,36.896984,16.145287
2024-05-03 03:00:00,36.520832,-2.458332,36.893944,16.14883
2024-05-03 04:00:00,36.520832,-2.458332,36.89228,16.146515
2024-05-03 05:00:00,36.520832,-2.458332,36.890945,16.139877
