time,Tts_h_t,Tts_h_m,Tts_h_b,Tts_c_t,Tts_c_m,Tts_c_b,Tamb,m_ts_src,FT-AQU-100,Tts_t_in,Tts_b_in,m_ts_dis,TT-AQU-106,TT-SF-007,ZT-AQU-TCV102
2023-07-08 10:59:00,91.99900333333333,91.40747666666667,83.81798,83.72776,84.17900666666667,84.40602666666665,32.790533333333336,135.6099,0.010923033333333334,92.98339000000001,44.426723333333335,0.009066010333333334,66.83234333333333,83.75689333333334,100.0
2023-07-08 10:59:30,92.02420333333333,91.44351333333334,83.82165666666667,83.72630666666667,84.17945666666667,84.39753999999999,32.87536,135.697,0.010886866666666667,93.01433333333333,44.41332333333333,0.009237667,66.59506333333333,83.78471666666665,100.0
2023-07-08 11:00:00,92.04506333333333,91.48695666666666,83.85716333333333,83.7252,84.17575000000001,84.39435999999999,32.92644,135.77360000000002,0.010923033333333334,93.03569333333333,44.41598333333333,0.009165192999999999,66.68522333333333,83.72945333333334,100.0
2023-07-08 11:00:30,92.07433333333333,91.50586,83.89161333333332,83.72433,84.17272333333334,84.39542,32.975543333333334,135.40406666666667,0.010959199999999999,93.01122333333333,44.397259999999996,0.009126280666666665,66.62609,83.68002,100.0
2023-07-08 11:01:00,92.07817,91.50920666666667,83.91318333333334,83.72206333333334,84.17027,84.39435999999999,33.02462666666666,135.3897,0.01101345,93.02255,44.40336666666667,0.009216311,66.59683,83.66740666666666,100.0
2023-07-08 11:01:30,92.09070666666666,91.49834666666668,83.91754999999999,83.72028333333333,84.17171333333333,84.38269999999999,33.042316666666665,135.35466666666667,0.010886866666666667,93.03603333333334,44.371610000000004,0.009373478333333332,66.69935333333333,83.66717999999999,100.0
2023-07-08 11:02:00,92.11401666666667,91.50326333333334,83.90734333333333,83.71785,84.17049,84.39753999999999,33.04926,135.46,0.010886866666666667,93.08858333333333,44.38146666666667,0.009250642333333333,66.04594666666667,83.67399333333333,100.0
2023-07-08 11:02:30,92.12860666666667,91.51595,83.90663333333333,83.71154,84.16836333333335,84.39012,33.07407,135.35253333333333,0.01090495,93.09624000000001,44.37781666666667,0.009559635,65.80516666666666,83.67957666666666,100.0
2023-07-08 11:03:00,92.11392666666667,91.53574333333333,83.89687,83.70895999999999,84.16791666666667,84.39012,33.09025666666667,134.9675,0.0108507,93.14647666666666,44.361466666666665,0.009349061333333332,65.95388,83.68507666666666,100.0
2023-07-08 11:03:30,92.11786666666667,91.56537666666667,83.91178333333333,83.70605333333333,84.16553666666667,84.39542,33.14785333333334,135.56856666666667,0.010923033333333334,93.21482333333333,44.33533333333333,0.009264375666666666,66.01492,83.70694666666667,100.0
2023-07-08 11:04:00,92.18998,91.57137333333334,83.94178333333335,83.70426666666667,84.16895666666667,84.39435999999999,33.25809,135.27079999999998,0.01090495,93.26686,44.344253333333334,0.00914078,66.02041,83.69136,100.0
2023-07-08 11:04:30,92.17043,91.55916,83.95486000000001,83.70471333333333,84.16486666666667,84.39859999999999,33.39182666666667,135.22703333333334,0.010923033333333334,93.31453,44.34471,0.009609225333333334,65.99879,83.67257333333333,100.0
2023-07-08 11:05:00,92.18468666666668,91.55926333333333,83.95798333333333,83.70225333333333,84.16646999999999,84.38376,33.45366333333333,135.20616666666666,0.010995366666666666,93.32773333333333,44.33929333333333,0.009396365666666667,65.73215,83.66561333333333,100.0
2023-07-08 11:05:30,92.19467666666667,91.58086333333334,83.96470333333333,83.69988,84.16725,84.38058,33.48954,135.05143333333334,0.011121949999999999,93.36191333333333,44.32056,0.009128572,65.68982666666666,83.66192,100.0
