,0,1,2,3,4,5,6,7
497,1,2,1,1,1,2,2,1
498,2,1,2,2,1,2,0,0
499,2,0,0,0,0,0,1,0
500,0,1,2,1,1,1,1,1
501,2,1,2,2,2,1,2,1
502,0,0,1,2,2,0,0,0
503,2,1,1,1,1,1,2,2
504,0,1,2,2,1,2,1,1
505,0,1,1,0,0,0,0,1
506,2,1,1,1,0,0,0,1
507,1,2,2,2,1,1,0,0
508,1,0,0,0,1,1,2,2
509,0,0,1,2,2,1,1,2
510,1,2,1,1,1,1,1,2
511,2,1,1,1,2,2,1,0
512,1,2,2,2,2,2,2,0
513,0,1,1,2,1,1,1,1
514,0,0,0,0,1,1,1,2
515,1,0,0,0,0,0,0,1
516,1,2,2,1,1,1,1,0
517,0,1,1,1,1,2,2,1
518,0,1,0,0,0,1,2,2
519,0,0,0,0,0,1,2,0
520,2,1,2,2,1,1,2,1
521,0,0,1,1,1,0,0,0
522,2,0,0,0,1,2,0,0
523,0,1,1,2,1,2,1,2
524,1,2,1,2,2,0,0,0
525,0,1,2,2,2,1,1,2
526,1,2,1,1,1,1,0,0
527,0,0,1,1,2,2,2,2
528,2,1,1,1,1,1,2,0
529,2,1,2,2,1,2,2,2
530,0,1,2,2,1,1,1,1
531,0,1,1,0,0,0,1,2
532,0,1,1,2,0,0,0,1
533,0,0,1,1,1,1,0,0
534,2,1,2,0,0,0,1,2
535,2,1,1,1,2,2,0,0
536,1,2,1,2,0,0,0,0
537,0,1,1,2,2,1,1,1
538,2,0,0,0,1,0,0,0
539,1,0,0,0,1,1,2,0
540,0,0,1,1,2,0,0,0
541,0,1,2,2,2,2,0,0
542,0,0,1,2,2,1,1,0
543,1,2,1,1,1,1,1,0
544,2,1,2,1,1,1,1,2
545,0,0,0,1,0,0,0,1
546,0,0,1,2,1,2,1,2
547,0,1,2,1,1,1,2,1
548,0,0,0,0,1,1,1,0
549,0,1,0,0,0,1,2,0
550,2,1,2,0,0,0,0,0
551,0,1,2,2,1,2,2,1
552,0,1,1,2,1,2,1,0
553,1,2,2,0,0,0,0,0
554,0,1,2,2,2,1,1,0
555,1,2,2,2,2,1,1,2
556,0,0,1,1,2,2,2,0
557,1,2,2,1,2,1,2,2
558,2,1,1,2,2,1,1,1
559,0,1,1,2,2,2,0,0
560,0,1,1,0,0,0,1,0
561,2,1,2,1,1,0,0,0
562,0,1,1,1,2,0,0,0
563,0,0,1,2,2,1,2,2
564,1,2,1,1,1,1,2,2
565,2,1,2,0,0,0,1,0
566,0,1,2,1,2,2,1,1
567,0,0,0,0,1,2,0,0
568,0,1,1,2,1,1,2,1
569,0,0,0,1,1,1,1,1
570,2,1,1,2,2,2,1,2
571,2,1,1,1,2,2,2,2
572,2,1,2,1,1,1,1,0
573,0,0,1,2,1,1,1,2
574,0,0,1,2,1,2,1,0
575,0,1,1,2,1,2,2,2
576,1,2,1,2,1,2,2,1
577,2,1,0,0,0,1,1,2
578,2,0,0,0,0,1,1,2
579,0,1,2,2,1,1,2,1
580,0,1,1,2,2,1,2,1
581,1,2,2,2,2,1,1,0
582,1,2,2,1,2,1,2,0
583,2,1,1,2,1,2,2,1
584,0,1,1,1,1,0,0,0
585,1,2,1,1,2,2,0,0
586,1,0,0,0,1,2,1,1
587,0,0,1,2,2,1,2,0
588,1,2,1,1,1,1,2,0
589,0,0,1,0,0,0,1,1
