,0,1,2,3,4,5,6,7,8,9
264,0,1,1,1,1,1,2,2,2,2
265,2,1,1,2,1,0,0,0,1,1
266,1,2,2,2,1,2,2,2,2,2
267,1,0,0,0,0,1,2,0,0,0
268,0,0,1,1,2,2,2,1,2,1
269,1,0,0,0,0,1,1,2,2,1
270,0,1,1,2,2,2,0,0,0,0
271,2,1,2,1,2,1,0,0,0,1
272,2,1,2,1,1,1,2,2,1,2
273,0,0,1,1,2,1,1,1,2,0
274,0,1,1,1,1,1,2,2,0,0
275,0,0,0,1,2,2,1,1,1,1
276,0,0,0,1,1,2,2,1,0,0
277,0,0,0,0,0,1,2,1,2,0
278,1,2,2,1,1,2,2,1,1,0
279,0,1,2,2,1,1,2,0,0,0
280,2,0,0,0,1,1,0,0,0,0
281,0,1,2,1,1,1,1,2,1,1
282,1,2,2,1,2,2,2,1,0,0
283,1,2,2,1,1,2,2,2,0,0
284,0,0,1,0,0,0,1,2,2,2
285,1,2,1,1,2,2,2,1,1,1
286,1,2,1,1,2,1,2,1,1,2
287,0,1,1,2,2,2,2,2,1,2
288,2,1,1,1,1,0,0,0,0,0
289,0,1,2,1,1,2,1,2,0,0
290,2,1,2,0,0,0,0,1,2,1
291,1,2,1,1,1,2,1,1,1,1
292,0,0,1,2,1,2,2,2,1,2
293,2,1,1,1,2,1,1,1,1,1
294,2,0,0,0,1,2,2,2,2,0
295,1,2,2,1,1,2,2,2,1,0
296,1,2,1,2,1,2,1,2,1,0
297,0,0,1,1,1,1,1,2,2,0
298,2,1,1,0,0,0,0,1,1,1
299,2,1,1,1,1,2,1,2,2,1
300,2,1,0,0,0,0,0,1,2,1
301,1,0,0,0,0,1,1,1,0,0
302,0,0,0,0,1,2,2,2,2,2
303,0,1,2,1,2,1,0,0,0,0
304,0,0,0,0,0,1,0,0,0,0
305,1,2,1,0,0,0,0,1,1,0
306,0,1,2,1,2,2,1,2,1,2
307,1,2,1,1,1,1,2,1,1,2
308,1,2,2,2,2,1,1,1,2,2
309,1,2,1,1,2,2,2,2,0,0
310,1,2,2,0,0,0,0,1,2,0
311,0,1,1,1,0,0,0,0,1,1
312,0,1,2,1,2,1,2,2,1,1
313,0,0,0,1,1,1,1,1,2,2
314,0,1,2,2,1,2,0,0,0,0
315,0,1,2,1,1,2,1,1,2,1
316,1,2,1,1,1,2,1,2,0,0
317,0,1,2,2,1,1,1,1,0,0
318,0,0,0,0,0,0,1,1,1,2
319,0,0,0,1,2,1,2,1,2,2
320,2,1,2,1,1,1,2,2,2,2
321,0,1,1,2,2,2,2,1,1,1
322,1,2,2,2,1,2,2,1,2,0
323,0,1,2,2,1,1,1,2,2,2
324,1,2,1,1,2,1,2,0,0,0
325,0,1,1,2,2,1,2,1,1,2
326,2,1,1,2,0,0,0,0,0,1
327,2,1,0,0,0,0,1,1,1,2
328,0,0,0,1,2,2,1,1,2,1
329,2,0,0,0,1,1,2,2,2,1
330,0,0,1,1,2,2,1,1,1,0
331,0,1,0,0,0,1,1,1,1,2
332,1,2,2,2,1,1,0,0,0,0
333,2,1,2,1,2,1,1,1,1,1
334,2,1,1,2,2,1,0,0,0,0
335,2,1,1,1,2,1,1,2,1,0
336,0,1,2,2,1,2,2,2,1,2
337,1,2,1,1,1,2,1,0,0,0
338,1,2,2,0,0,0,1,2,1,1
339,1,2,1,1,2,2,2,1,2,1
340,1,2,1,1,2,1,2,1,2,2
341,0,1,2,0,0,0,1,2,1,1
342,2,1,2,2,1,2,2,1,1,2
343,0,0,1,0,0,0,0,0,0,1
344,1,2,1,1,1,2,1,1,2,1
345,0,0,1,2,1,2,2,2,2,2
346,0,0,0,0,0,0,0,0,0,1
347,0,1,2,1,2,1,1,1,1,1
348,0,1,1,1,2,2,2,2,2,1
349,2,1,1,2,2,1,2,2,1,2
350,1,2,2,1,1,2,2,2,2,0
351,0,0,1,2,2,2,1,1,1,1
352,1,0,0,0,1,2,1,2,1,2
353,0,0,1,1,2,1,2,1,1,1
354,0,1,1,2,2,2,2,2,0,0
355,1,2,2,1,1,1,1,1,1,0
356,2,1,1,2,1,2,2,1,1,2
357,1,2,1,2,1,2,2,1,1,0
358,0,1,2,1,1,2,1,2,2,0
359,0,0,0,0,1,1,1,0,0,0
360,0,0,0,0,0,0,0,0,1,1
361,1,2,1,0,0,0,0,1,2,0
362,0,1,1,2,2,1,1,2,1,2
363,2,0,0,0,1,2,1,1,2,1
364,1,2,1,2,1,1,2,1,2,2
365,1,0,0,0,0,0,1,1,1,2
366,0,0,1,1,1,0,0,0,0,0
367,1,2,2,1,1,2,1,2,2,0
368,1,2,2,2,0,0,0,0,1,2
369,2,1,1,1,1,2,2,2,1,1
370,2,1,2,1,2,2,2,2,1,0
371,0,1,2,1,2,1,2,2,2,1
372,0,1,1,2,2,1,2,0,0,0
373,2,1,0,0,0,0,1,0,0,0
374,0,1,0,0,0,1,1,2,1,0
375,0,1,0,0,0,1,1,1,2,1
376,0,0,0,0,1,1,1,1,2,2
377,2,1,2,2,2,1,0,0,0,0
378,0,1,2,1,2,2,1,2,0,0
379,1,0,0,0,0,1,1,1,2,0
380,1,2,1,2,1,1,2,1,0,0
381,0,0,0,0,0,0,1,1,2,2
382,1,2,0,0,0,1,2,1,2,1
383,2,1,1,2,2,2,2,0,0,0
384,0,0,0,0,1,2,0,0,0,1
385,1,2,1,1,2,1,1,1,0,0
386,0,0,1,2,2,2,1,2,0,0
387,0,0,1,1,2,1,2,2,0,0
388,2,1,2,2,2,1,2,2,1,1
389,0,1,1,2,2,2,2,1,2,1
390,1,0,0,0,1,1,2,1,0,0
391,1,2,1,1,2,2,2,2,2,0
392,1,2,2,2,1,1,1,1,1,2
393,0,1,1,2,2,1,2,1,2,2
394,0,1,1,1,0,0,0,1,1,2
395,2,1,0,0,0,0,1,1,2,2
396,2,1,2,0,0,0,1,1,1,1
397,0,0,0,0,0,0,1,1,0,0
398,2,1,1,1,2,1,1,2,2,0
399,0,1,2,2,1,2,2,2,2,2
400,0,1,2,2,1,1,1,1,2,0
401,1,2,1,0,0,0,1,1,1,0
402,0,1,1,1,2,2,1,1,1,0
403,2,0,0,0,1,1,1,2,1,0
404,2,1,0,0,0,0,1,1,0,0
405,0,0,1,1,2,1,2,2,1,0
406,1,2,1,1,2,0,0,0,0,0
407,0,1,2,0,0,0,1,2,2,1
408,1,2,1,2,2,1,2,1,1,2
409,1,2,2,2,1,1,1,2,0,0
410,2,1,2,2,1,2,2,1,2,2
411,2,1,2,2,2,1,1,1,1,0
412,0,1,2,2,1,2,2,2,0,0
413,1,2,2,2,0,0,0,1,1,2
414,0,1,2,1,2,1,1,1,2,1
415,0,1,1,2,2,2,1,1,1,0
416,2,1,2,2,1,0,0,0,0,1
417,0,1,2,1,2,2,1,1,2,1
418,2,1,1,1,2,2,1,0,0,0
419,2,1,2,1,2,1,1,2,2,1
420,0,0,1,2,2,2,1,1,2,1
421,1,0,0,0,1,2,1,2,2,2
422,0,0,1,1,2,1,2,1,2,1
423,1,2,2,1,1,1,1,1,2,0
424,2,1,2,2,1,2,2,1,0,0
425,0,1,1,0,0,0,0,0,1,1
426,1,2,1,1,1,2,2,1,1,1
427,0,0,1,2,0,0,0,0,1,2
428,0,0,0,1,0,0,0,0,1,0
429,2,1,0,0,0,1,1,2,0,0
430,2,1,1,2,1,2,2,1,2,2
431,1,2,1,2,1,2,2,1,2,0
432,1,2,1,1,2,0,0,0,1,0
433,0,1,2,1,1,0,0,0,0,0
434,1,2,1,2,2,1,1,1,1,2
435,2,1,2,0,0,0,1,2,0,0
436,1,2,1,1,0,0,0,1,1,2
437,2,1,1,1,2,2,1,1,2,2
438,0,1,1,2,2,1,1,2,2,2
439,2,1,1,1,0,0,0,1,0,0
440,2,1,2,1,2,2,1,0,0,0
441,0,1,1,2,2,1,2,2,2,0
442,0,1,1,2,1,1,2,2,1,1
443,2,1,1,1,1,2,2,2,2,1
444,0,1,1,2,2,2,2,2,2,0
