,0,1,2,3,4,5,6,7,8,9
381,1,2,0,1,2,1,2,0,1,1
382,0,0,3,0,1,0,0,0,0,0
383,0,1,1,1,2,1,1,0,1,1
384,2,0,1,2,0,0,1,1,0,0
385,1,2,2,2,2,1,0,1,1,1
386,2,1,2,2,0,1,1,2,1,1
387,3,0,0,3,0,3,0,1,2,2
388,0,0,1,0,0,3,0,1,0,3
389,2,1,1,2,2,0,1,1,2,2
390,0,3,0,0,0,3,3,0,0,0
391,2,1,1,0,3,0,3,0,0,1
392,3,0,0,0,0,3,3,3,3,0
393,1,0,0,1,2,2,1,0,0,0
394,1,2,2,1,1,0,1,1,2,1
395,0,0,1,0,1,1,2,0,1,2
396,2,0,0,3,3,0,1,2,1,0
397,2,0,0,0,1,2,2,0,3,3
398,2,1,2,1,0,1,1,1,2,1
399,2,1,1,0,1,2,0,0,1,1
400,0,1,1,1,1,0,1,2,2,1
401,0,0,1,1,2,1,1,0,3,3
402,3,0,1,1,0,3,0,1,0,0
403,1,0,0,1,1,2,2,0,1,1
404,2,1,0,3,3,0,1,2,1,2
405,1,0,3,3,0,1,0,1,1,2
406,1,0,1,1,1,1,0,3,0,0
407,2,1,0,0,1,1,2,2,1,1
408,3,0,0,1,1,2,2,1,1,1
409,2,1,2,1,1,1,0,3,0,0
410,0,3,0,1,0,1,1,0,1,1
411,1,0,3,0,3,3,0,0,1,2
412,1,0,1,1,0,1,1,1,1,0
413,0,1,0,1,1,0,3,0,1,0
414,0,1,0,0,3,0,1,0,3,0
415,2,0,1,1,2,1,0,1,2,2
416,1,0,1,2,2,2,1,2,0,0
417,2,1,1,1,2,1,0,3,3,0
418,3,0,1,0,3,0,1,0,1,2
419,1,0,1,1,2,2,0,3,3,3
420,3,0,0,1,1,1,2,1,2,0
421,2,1,0,1,2,2,0,3,0,0
422,1,0,1,2,2,0,1,1,1,1
423,3,0,1,2,0,0,1,1,2,1
424,0,1,1,1,2,2,1,0,0,3
425,0,3,3,0,1,2,0,3,0,3
426,2,0,0,0,1,0,1,1,2,2
427,0,0,1,1,0,1,0,1,1,1
428,0,0,0,1,0,0,3,0,0,1
429,2,1,2,2,0,0,1,0,0,3
430,2,1,1,1,2,1,2,2,2,1
431,1,0,3,0,1,1,1,0,0,3
432,2,0,3,0,1,2,2,0,3,0
433,3,0,1,0,1,2,0,3,0,3
434,2,1,2,1,0,0,0,3,3,0
435,2,1,2,0,1,2,1,0,1,0
436,0,3,0,1,2,1,2,0,3,3
437,2,1,0,1,1,0,0,3,0,1
438,3,0,1,1,2,0,0,3,3,0
439,0,1,0,3,0,0,0,0,1,0
440,0,0,1,2,0,0,1,2,0,3
441,1,0,1,1,0,0,1,1,2,1
442,0,1,2,0,1,2,1,0,3,0
443,1,2,1,0,0,3,3,3,0,3
444,1,2,1,0,3,3,0,1,2,1
445,1,2,1,1,2,1,0,3,0,1
446,1,2,2,0,0,0,1,2,2,1
447,1,0,3,3,3,3,0,3,3,0
448,0,3,0,1,1,1,1,1,2,0
449,1,0,3,3,0,1,2,1,1,0
450,3,0,1,2,1,1,2,0,1,0
451,2,0,1,1,1,1,1,1,2,0
452,1,2,0,1,1,1,1,1,2,2
453,0,0,0,0,1,2,2,2,2,2
454,0,1,2,0,1,2,2,0,3,3
455,2,0,1,0,3,0,0,1,1,0
456,0,0,0,1,0,1,2,1,0,3
457,3,0,3,0,0,1,0,1,1,0
458,0,1,2,1,2,1,2,0,1,2
459,1,0,1,2,1,1,0,1,0,0
460,2,1,1,2,1,0,1,2,2,1
461,1,2,1,2,2,2,0,1,1,0
462,0,1,2,2,1,2,1,2,1,1
463,2,0,1,0,1,2,2,2,0,3
464,3,0,3,0,1,1,1,0,1,2
465,2,1,1,1,2,2,2,1,1,0
466,2,0,1,2,1,0,1,1,2,1
467,0,3,0,1,2,0,1,0,3,0
468,0,1,0,1,1,0,1,1,2,2
469,1,0,3,3,0,0,3,0,1,1
470,2,0,0,0,0,1,0,3,3,0
471,2,1,2,1,2,1,1,1,1,1
472,3,0,1,1,1,1,1,2,0,0
473,2,0,0,1,2,2,0,1,0,3
474,1,0,0,0,1,1,1,2,2,0
475,0,1,2,1,1,2,2,1,2,0
476,2,0,0,0,1,1,0,1,0,3
477,2,1,2,2,2,2,0,0,0,3
478,1,2,1,2,1,0,0,3,3,0
479,1,0,3,3,0,1,0,0,3,0
480,1,0,0,1,1,1,1,0,3,0
481,1,2,1,0,1,2,0,0,3,0
482,3,0,1,2,2,0,1,2,0,1
483,0,3,0,1,1,2,0,0,1,2
484,0,0,1,0,3,0,3,3,0,3
485,1,2,2,0,1,0,1,2,0,1
486,2,1,1,1,1,2,0,1,1,1
487,3,0,0,1,1,1,2,1,0,1
488,0,1,0,0,1,1,2,1,2,0
489,2,1,0,0,1,2,1,0,0,3
490,1,2,0,3,0,1,0,0,1,1
491,0,1,2,0,1,2,0,3,3,3
492,1,2,1,2,2,0,1,2,0,3
493,2,1,0,0,1,2,0,0,1,1
494,1,2,1,2,1,0,1,1,2,1
495,0,3,3,3,0,0,1,0,1,0
496,0,1,2,2,0,3,3,0,3,0
497,2,1,1,2,1,0,0,1,0,3
498,2,1,2,0,0,0,0,3,3,0
499,0,1,1,0,1,1,1,2,1,2
500,1,0,3,0,1,2,2,1,0,0
501,1,2,2,1,1,0,0,0,1,1
502,2,0,1,1,2,0,0,0,1,2
503,0,1,1,2,1,2,1,0,1,2
504,2,1,1,0,1,0,1,1,0,3
505,2,1,1,1,1,1,1,1,0,3
506,2,1,0,1,2,0,1,2,2,0
507,3,0,3,0,0,1,2,2,0,3
508,0,0,1,0,1,2,0,1,0,0
509,1,2,1,2,2,1,1,0,1,2
510,3,0,0,3,0,1,0,0,1,0
511,3,0,1,0,1,1,2,0,0,0
512,0,1,1,1,2,1,0,0,1,0
513,3,0,3,3,0,0,1,2,2,2
