,time,PK-MED-E03-pa,vfd_prod_power,FT-DES-003,PK-MED-E02-pa,PK-MED-E01-pa,FT-DES-005,FT-AQU-100,FT-DES-002,vfd_brine_power,vfd_brine_out_freq
10594,2022-09-08 11:03:18,1137.0,0.6200000047683716,8.2122802734375,908.0,7963.0,1.49224853515625,11.990559577941895,12.137489318847656,0.33000001311302185,32.5
10595,2022-09-08 11:03:19,1137.0,0.5899999737739563,8.18023681640625,908.0,7963.0,1.4901580810546875,12.005208015441895,12.153167724609375,0.33000001311302185,32.5
10596,2022-09-08 11:03:20,1137.0,0.5899999737739563,8.21563720703125,908.0,7963.0,1.4830169677734375,12.005208015441895,12.187385559082031,0.33000001311302185,32.5
10597,2022-09-08 11:03:21,1137.0,0.5899999737739563,8.200836181640625,908.0,7963.0,1.49212646484375,12.025824546813965,12.176284790039062,0.33000001311302185,32.5
10598,2022-09-08 11:03:22,1137.0,0.5899999737739563,8.192520141601562,908.0,7963.0,1.5012359619140625,12.03342056274414,12.177200317382812,0.33000001311302185,32.5
10599,2022-09-08 11:03:23,1137.0,0.5899999737739563,8.201141357421875,908.0,7963.0,1.50592041015625,12.014973640441895,12.079238891601562,0.33000001311302185,32.5
10600,2022-09-08 11:03:24,1137.0,0.5899999737739563,8.199920654296875,908.0,7963.0,1.50640869140625,11.9970703125,11.992378234863281,0.33000001311302185,32.5
10601,2022-09-08 11:03:25,1139.0,0.5899999737739563,8.209762573242188,907.0,8005.0,1.50506591796875,11.9970703125,12.092170715332031,0.33000001311302185,32.5
10602,2022-09-08 11:03:26,1139.0,0.5899999737739563,8.25164794921875,907.0,8005.0,1.5069122314453125,11.971028327941895,12.153167724609375,0.33000001311302185,32.5
10603,2022-09-08 11:03:27,1139.0,0.5899999737739563,8.238143920898438,907.0,8005.0,1.5001373291015625,11.96885871887207,12.198371887207031,0.3199999928474426,32.5
10604,2022-09-08 11:03:28,1139.0,0.5899999737739563,8.18603515625,907.0,8005.0,1.4963226318359375,11.97970962524414,12.169761657714844,0.3199999928474426,32.5
10605,2022-09-08 11:03:29,1139.0,0.5899999737739563,8.200531005859375,907.0,8005.0,1.487823486328125,11.991644859313965,12.140235900878906,0.3199999928474426,32.5
10606,2022-09-08 11:03:30,1139.0,0.6100000143051147,8.200531005859375,907.0,8005.0,1.487823486328125,11.991644859313965,12.140235900878906,0.3199999928474426,32.5
10607,2022-09-08 11:03:31,1139.0,0.6100000143051147,8.223037719726562,907.0,8005.0,1.4865875244140625,12.02745246887207,12.143898010253906,0.3199999928474426,32.5
10608,2022-09-08 11:03:32,1139.0,0.5899999737739563,8.25103759765625,907.0,8005.0,1.52685546875,12.062174797058105,12.171592712402344,0.3199999928474426,32.5
10609,2022-09-08 11:03:33,1139.0,0.6100000143051147,8.191299438476562,907.0,8005.0,1.5461883544921875,12.03504753112793,12.170677185058594,0.3199999928474426,32.5
10610,2022-09-08 11:03:34,1139.0,0.6000000238418579,8.18023681640625,907.0,8005.0,1.5464324951171875,12.03504753112793,12.130050659179688,0.3199999928474426,32.5
10611,2022-09-08 11:03:35,1137.0,0.6000000238418579,8.164520263671875,909.0,7958.0,1.543731689453125,12.07302474975586,12.161521911621094,0.3199999928474426,32.5
