time,vfd_prod_power,PK-MED-E01-pa,vfd_brine_power,HW1TT21,vfd_sw_power,FT-DES-002_VFD
2023-10-30 09:47:13.174,1.1200000047683716,7993.0,0.15000000596046448,16.984952926635742,0.9599999785423279,10.411919593811035
2023-10-30 09:47:14.166,1.1200000047683716,7993.0,0.15000000596046448,16.984952926635742,0.9599999785423279,10.411919593811035
2023-10-30 09:47:15.181,1.0499999523162842,7993.0,0.15000000596046448,16.984952926635742,0.9200000166893005,10.488300323486328
2023-10-30 09:47:16.176,1.0499999523162842,7993.0,0.15000000596046448,16.984952926635742,0.9200000166893005,10.488300323486328
2023-10-30 09:47:17.193,0.9599999785423279,8442.0,0.15000000596046448,16.984952926635742,0.9100000262260437,10.411919593811035
2023-10-30 09:47:18.175,0.9599999785423279,8442.0,0.15000000596046448,16.984952926635742,0.9100000262260437,10.411919593811035
2023-10-30 09:47:19.190,0.9599999785423279,8442.0,0.15000000596046448,16.984952926635742,0.9100000262260437,10.411919593811035
2023-10-30 09:47:20.160,0.9599999785423279,8442.0,0.15000000596046448,16.984952926635742,0.9100000262260437,10.411919593811035
2023-10-30 09:47:21.188,0.9599999785423279,8442.0,0.15000000596046448,16.984952926635742,0.9100000262260437,10.411919593811035
2023-10-30 09:47:22.159,0.9599999785423279,8409.0,0.15000000596046448,17.071760177612305,0.9100000262260437,10.411919593811035
2023-10-30 09:47:23.186,0.9599999785423279,8409.0,0.15000000596046448,17.071760177612305,0.9100000262260437,10.411919593811035
2023-10-30 09:47:24.172,0.9599999785423279,8409.0,0.15000000596046448,17.071760177612305,0.9100000262260437,10.335539817810059
2023-10-30 09:47:25.202,1.2599999904632568,8409.0,0.15000000596046448,17.071760177612305,0.8700000047683716,10.335539817810059
2023-10-30 09:47:26.174,1.2599999904632568,8409.0,0.15000000596046448,17.071760177612305,0.8700000047683716,10.335539817810059
2023-10-30 09:47:27.182,1.2300000190734863,8409.0,0.15000000596046448,17.071760177612305,0.8399999737739563,10.335539817810059
2023-10-30 09:47:28.185,1.2300000190734863,8409.0,0.15000000596046448,17.071760177612305,0.8399999737739563,10.335539817810059
2023-10-30 09:47:29.159,1.1100000143051147,8409.0,0.15000000596046448,17.071760177612305,0.8299999833106995,10.373729705810547
2023-10-30 09:47:30.178,1.1100000143051147,8409.0,0.15000000596046448,17.071760177612305,0.8299999833106995,10.373729705810547
2023-10-30 09:47:31.165,1.190000057220459,8409.0,0.15000000596046448,17.071760177612305,0.8299999833106995,10.335539817810059
2023-10-30 09:47:32.181,1.190000057220459,8409.0,0.15000000596046448,17.1875,0.8299999833106995,10.335539817810059
2023-10-30 09:47:33.163,1.340000033378601,8524.0,0.15000000596046448,17.1875,0.8399999737739563,10.335539817810059
2023-10-30 09:47:34.166,1.340000033378601,8524.0,0.15000000596046448,17.1875,0.8399999737739563,10.335539817810059
2023-10-30 09:47:35.167,1.2300000190734863,8524.0,0.15000000596046448,17.1875,0.8100000023841858,10.488300323486328
2023-10-30 09:47:36.159,1.2300000190734863,8517.0,0.15000000596046448,17.1875,0.8100000023841858,10.488300323486328
2023-10-30 09:47:37.169,1.2200000286102295,8517.0,0.15000000596046448,17.1875,0.800000011920929,10.373729705810547
2023-10-30 09:47:38.178,1.2200000286102295,8517.0,0.15000000596046448,17.1875,0.800000011920929,10.373729705810547
2023-10-30 09:47:39.184,1.2200000286102295,8517.0,0.15000000596046448,17.1875,0.8399999737739563,10.335539817810059
2023-10-30 09:47:40.184,1.2200000286102295,8517.0,0.15000000596046448,17.1875,0.8399999737739563,10.335539817810059
2023-10-30 09:47:41.168,1.1399999856948853,8491.0,0.15000000596046448,17.1875,0.8399999737739563,10.373729705810547
2023-10-30 09:47:42.169,1.1399999856948853,8491.0,0.15000000596046448,17.1875,0.8399999737739563,10.373729705810547
2023-10-30 09:47:43.177,1.1399999856948853,8491.0,0.15000000596046448,17.1875,0.8399999737739563,10.373729705810547
2023-10-30 09:47:44.169,1.1399999856948853,8491.0,0.15000000596046448,17.1875,0.8399999737739563,10.373729705810547
2023-10-30 09:47:45.162,1.1399999856948853,8491.0,0.15000000596046448,17.1875,0.8399999737739563,10.373729705810547
2023-10-30 09:47:46.163,1.2400000095367432,8491.0,0.15000000596046448,17.1875,0.8100000023841858,10.411919593811035
2023-10-30 09:47:47.158,1.2300000190734863,8491.0,0.15000000596046448,17.1875,0.8299999833106995,10.373729705810547
2023-10-30 09:47:48.165,1.2300000190734863,8382.0,0.15000000596046448,17.1875,0.8299999833106995,10.373729705810547
2023-10-30 09:47:49.164,1.2300000190734863,8382.0,0.15000000596046448,17.1875,0.8299999833106995,10.373729705810547
2023-10-30 09:47:50.170,1.350000023841858,8382.0,0.15000000596046448,17.1875,0.8399999737739563,10.335539817810059
2023-10-30 09:47:51.164,1.340000033378601,8382.0,0.15000000596046448,17.1875,0.8399999737739563,10.335539817810059
2023-10-30 09:47:52.161,1.340000033378601,8382.0,0.15000000596046448,17.1875,0.8399999737739563,10.335539817810059
2023-10-30 09:47:53.169,1.2799999713897705,8382.0,0.14000000059604645,17.071760177612305,0.8299999833106995,10.411919593811035
2023-10-30 09:47:54.163,1.2799999713897705,8524.0,0.14000000059604645,17.071760177612305,0.8299999833106995,10.411919593811035
