,time,Mprod,Eprod
10110,2023-05-11 12:26:02.178,2.4035491943359375,0.8299999833106995
10111,2023-05-11 12:26:03.200,2.373992919921875,0.8299999833106995
10112,2023-05-11 12:26:04.184,2.3524322509765625,0.8299999833106995
10113,2023-05-11 12:26:05.170,2.3523101806640625,0.8299999833106995
10114,2023-05-11 12:26:06.201,2.3549041748046875,0.8399999737739563
10115,2023-05-11 12:26:07.177,2.436798095703125,0.8299999833106995
10116,2023-05-11 12:26:08.210,2.461669921875,0.8299999833106995
10117,2023-05-11 12:26:09.185,2.3917236328125,0.8100000023841858
10118,2023-05-11 12:26:10.202,2.38482666015625,0.8100000023841858
10119,2023-05-11 12:26:11.169,2.3663482666015625,0.8299999833106995
10120,2023-05-11 12:26:12.172,2.366851806640625,0.8299999833106995
10121,2023-05-11 12:26:13.190,2.352813720703125,0.8299999833106995
10122,2023-05-11 12:26:14.185,2.37078857421875,0.8299999833106995
10123,2023-05-11 12:26:15.187,2.395538330078125,0.8299999833106995
10124,2023-05-11 12:26:16.172,2.394317626953125,0.8299999833106995
10125,2023-05-11 12:26:17.184,2.3938140869140625,0.8399999737739563
10126,2023-05-11 12:26:18.172,2.395416259765625,0.8399999737739563
10127,2023-05-11 12:26:19.172,2.3933258056640625,0.8299999833106995
10128,2023-05-11 12:26:20.175,2.3902435302734375,0.8299999833106995
10129,2023-05-11 12:26:21.192,2.3611907958984375,0.8199999928474426
10130,2023-05-11 12:26:22.179,2.3585968017578125,0.8199999928474426
10131,2023-05-11 12:26:23.189,2.437774658203125,0.8199999928474426
10132,2023-05-11 12:26:24.165,2.429779052734375,0.8399999737739563
10133,2023-05-11 12:26:25.195,2.3928375244140625,0.8399999737739563
10134,2023-05-11 12:26:26.176,2.3936920166015625,0.8399999737739563
10135,2023-05-11 12:26:27.201,2.3650054931640625,0.8399999737739563
10136,2023-05-11 12:26:28.168,2.3891448974609375,0.8399999737739563
10137,2023-05-11 12:26:29.215,2.422637939453125,0.8399999737739563
10138,2023-05-11 12:26:30.170,2.4248504638671875,0.8299999833106995
10139,2023-05-11 12:26:31.198,2.388397216796875,0.8199999928474426
10140,2023-05-11 12:26:32.175,2.381011962890625,0.8199999928474426
10141,2023-05-11 12:26:33.163,2.437652587890625,0.8100000023841858
10142,2023-05-11 12:26:34.190,2.3928375244140625,0.8100000023841858
10143,2023-05-11 12:26:35.170,2.3205413818359375,0.8100000023841858
10144,2023-05-11 12:26:36.200,2.3273162841796875,0.8100000023841858
10145,2023-05-11 12:26:37.175,2.41290283203125,0.8100000023841858
10146,2023-05-11 12:26:38.195,2.3975067138671875,0.8199999928474426
10147,2023-05-11 12:26:39.164,2.401336669921875,0.8199999928474426
10148,2023-05-11 12:26:40.172,2.3833465576171875,0.8199999928474426
10149,2023-05-11 12:26:41.172,2.3653717041015625,0.8299999833106995
10150,2023-05-11 12:26:42.187,2.36376953125,0.8299999833106995
10151,2023-05-11 12:26:43.188,2.35687255859375,0.8399999737739563
10152,2023-05-11 12:26:44.182,2.3589630126953125,0.8399999737739563
10153,2023-05-11 12:26:45.165,2.360687255859375,0.8399999737739563
10154,2023-05-11 12:26:46.181,2.3613128662109375,0.8399999737739563
10155,2023-05-11 12:26:47.177,2.377685546875,0.8199999928474426
10156,2023-05-11 12:26:48.171,2.32177734375,0.8199999928474426
10157,2023-05-11 12:26:49.167,2.38507080078125,0.8100000023841858
10158,2023-05-11 12:26:50.169,2.423736572265625,0.8100000023841858
10159,2023-05-11 12:26:51.185,2.401580810546875,0.8299999833106995
10160,2023-05-11 12:26:52.165,2.3790435791015625,0.8299999833106995
10161,2023-05-11 12:26:53.194,2.3722686767578125,0.8299999833106995
