,time,FT-DES-003,PK-MED-E01-pa,vfd_prod_power,PK-MED-E02-pa,FT-DES-002,vfd_sw_power,vfd_brine_power,PK-MED-E03-pa,vfd_sw_out_freq,FT-DES-005,FT-DES-002_VFD
307,2022-11-23 14:56:13,0.2714729309082031,12.0,0.0,7.0,-7.500009059906006,0.04910000041127205,0.0,4217.0,43.0,0.00093841552734375,15.147480010986328
308,2022-11-23 14:56:14,0.11037826538085938,12.0,0.0,7.0,-7.5,0.04989999905228615,0.0,4217.0,43.0,0.00106048583984375,15.45300006866455
309,2022-11-23 14:56:15,0.06479263305664062,13.0,0.0,7.0,-7.500036716461182,0.04989999905228615,0.0,4217.0,43.0,0.00093841552734375,15.491189956665039
310,2022-11-23 14:56:16,0.035228729248046875,13.0,0.0,7.0,-7.500009059906006,0.05090000107884407,0.0,4489.0,43.0,0.00093841552734375,15.491189956665039
311,2022-11-23 14:56:17,0.023212432861328125,13.0,0.0,7.0,-7.499981880187988,0.05090000107884407,0.0,4489.0,43.0,0.00118255615234375,15.45300006866455
312,2022-11-23 14:56:18,0.0139617919921875,13.0,0.0,7.0,-7.4999542236328125,0.04919999837875366,0.0,4489.0,43.0,0.00106048583984375,15.45300006866455
313,2022-11-23 14:56:19,0.0130462646484375,13.0,0.0,7.0,-7.4999542236328125,0.04919999837875366,0.0,4489.0,43.0,0.00093841552734375,15.45300006866455
314,2022-11-23 14:56:20,0.0127410888671875,13.0,0.0,7.0,-7.499917984008789,0.052400000393390656,0.0,4498.0,44.0,0.00093841552734375,15.643950462341309
315,2022-11-23 14:56:21,0.0124359130859375,13.0,0.0,7.0,-7.4999542236328125,0.052400000393390656,0.0,4498.0,44.0,0.00118255615234375,15.758520126342773
316,2022-11-23 14:56:22,0.0121307373046875,13.0,0.0,7.0,-7.4999542236328125,0.052299998700618744,0.0,4498.0,44.0,0.00093841552734375,15.758520126342773
317,2022-11-23 14:56:23,0.0121307373046875,13.0,0.0,7.0,-7.499963283538818,0.052299998700618744,0.0,4779.0,44.0,0.00106048583984375,15.796710014343262
318,2022-11-23 14:56:24,0.011806488037109375,13.0,0.0,7.0,-7.499981880187988,0.052000001072883606,0.0,4779.0,44.0,0.00106048583984375,15.796710014343262
319,2022-11-23 14:56:25,0.0121307373046875,13.0,0.0,7.0,-7.5,0.052000001072883606,0.0,4779.0,44.0,0.00093841552734375,15.796710014343262
320,2022-11-23 14:56:26,0.0121307373046875,13.0,0.0,7.0,-7.499972820281982,0.052299998700618744,0.0,4779.0,44.0,0.00106048583984375,15.873089790344238
321,2022-11-23 14:56:27,0.0124359130859375,13.0,0.0,7.0,-7.499972820281982,0.052299998700618744,0.0,4779.0,44.0,0.00093841552734375,15.949469566345215
322,2022-11-23 14:56:28,0.0121307373046875,13.0,0.0,8.0,-7.499972820281982,0.05290000140666962,0.0,4777.0,44.0,0.00106048583984375,15.949469566345215
323,2022-11-23 14:56:29,0.0121307373046875,13.0,0.0,8.0,-7.5,0.05290000140666962,0.0,4777.0,44.0,0.00093841552734375,15.949469566345215
324,2022-11-23 14:56:30,0.0121307373046875,13.0,0.0,8.0,-7.499981880187988,0.051600001752376556,0.0,4777.0,44.0,0.00093841552734375,15.873089790344238
325,2022-11-23 14:56:31,0.0121307373046875,13.0,0.0,8.0,-7.500009059906006,0.051600001752376556,0.0,4777.0,44.0,0.00106048583984375,15.83489990234375
326,2022-11-23 14:56:32,0.0121307373046875,13.0,0.0,8.0,-7.499972820281982,0.052299998700618744,0.0,4777.0,44.0,0.00106048583984375,15.83489990234375
327,2022-11-23 14:56:33,0.0121307373046875,13.0,0.0,8.0,-7.5,0.052299998700618744,0.0,4789.0,44.0,0.00106048583984375,15.83489990234375
328,2022-11-23 14:56:34,0.0121307373046875,13.0,0.0,8.0,-7.499981880187988,0.05660000070929527,0.0,4789.0,46.0,0.00093841552734375,16.331369400024414
329,2022-11-23 14:56:35,0.0121307373046875,12.0,0.0,8.0,-7.499990940093994,0.05660000070929527,0.0,4789.0,46.0,0.00106048583984375,16.331369400024414
330,2022-11-23 14:56:36,0.011806488037109375,12.0,0.0,8.0,-7.499990940093994,0.0575999990105629,0.0,5408.0,46.0,0.00106048583984375,16.484130859375
331,2022-11-23 14:56:37,0.0121307373046875,12.0,0.0,8.0,-7.499972820281982,0.0575999990105629,0.0,5408.0,46.0,0.00093841552734375,16.484130859375
332,2022-11-23 14:56:38,0.0121307373046875,12.0,0.0,8.0,-7.5,0.057500001043081284,0.0,5408.0,46.0,0.00106048583984375,16.484130859375
333,2022-11-23 14:56:39,0.011806488037109375,12.0,0.0,8.0,-7.500009059906006,0.057500001043081284,0.0,5408.0,46.0,0.00106048583984375,16.484130859375
334,2022-11-23 14:56:40,0.0121307373046875,12.0,0.0,8.0,-7.499990940093994,0.05849999934434891,0.0,5408.0,46.0,0.00093841552734375,16.560510635375977
335,2022-11-23 14:56:41,0.0121307373046875,12.0,0.0,7.0,-7.499981880187988,0.05849999934434891,0.0,5398.0,46.0,0.00093841552734375,16.560510635375977
336,2022-11-23 14:56:42,0.0121307373046875,12.0,0.0,7.0,-7.499981880187988,0.05730000138282776,0.0,5398.0,46.0,0.00106048583984375,16.560510635375977
337,2022-11-23 14:56:43,0.0121307373046875,12.0,0.0,7.0,-7.499981880187988,0.05730000138282776,0.0,5398.0,46.0,0.00106048583984375,16.560510635375977
338,2022-11-23 14:56:44,0.0121307373046875,12.0,0.0,7.0,-7.5,0.06199999898672104,0.0,5406.0,48.0,0.00093841552734375,16.59869956970215
339,2022-11-23 14:56:45,0.011806488037109375,12.0,0.0,7.0,-7.499945163726807,0.06199999898672104,0.0,5406.0,48.0,0.00081634521484375,16.59869956970215
340,2022-11-23 14:56:46,0.0121307373046875,12.0,0.0,7.0,-7.499990940093994,0.062199998646974564,0.0,5406.0,48.0,0.00093841552734375,16.980600357055664
341,2022-11-23 14:56:47,0.0124359130859375,12.0,0.0,8.0,-7.499963283538818,0.062199998646974564,0.0,5406.0,48.0,0.00093841552734375,16.980600357055664
342,2022-11-23 14:56:48,0.0121307373046875,13.0,0.0,8.0,-7.499990940093994,0.06260000169277191,0.0,5406.0,48.0,0.00106048583984375,17.05698013305664
343,2022-11-23 14:56:49,0.0121307373046875,13.0,0.0,8.0,-7.499990940093994,0.06260000169277191,0.0,6059.0,48.0,0.00093841552734375,17.171550750732422
344,2022-11-23 14:56:50,0.0124359130859375,13.0,0.0,8.0,-7.500009059906006,0.062300000339746475,0.0,6059.0,48.0,0.00093841552734375,17.171550750732422
345,2022-11-23 14:56:51,0.0121307373046875,13.0,0.0,8.0,-7.499990940093994,0.062300000339746475,0.0,6059.0,48.0,0.00093841552734375,17.171550750732422
346,2022-11-23 14:56:52,0.0124359130859375,13.0,0.0,8.0,-7.5,0.0632999986410141,0.0,6074.0,48.0,0.00106048583984375,17.209739685058594
347,2022-11-23 14:56:53,0.0124359130859375,13.0,0.0,8.0,-7.500009059906006,0.0632999986410141,0.0,6074.0,48.0,0.00106048583984375,17.209739685058594
348,2022-11-23 14:56:54,0.0121307373046875,13.0,0.0,8.0,-7.500027179718018,0.0625,0.0,6074.0,48.0,0.00106048583984375,17.209739685058594
349,2022-11-23 14:56:55,0.011806488037109375,13.0,0.0,8.0,-7.499990940093994,0.0625,0.0,6074.0,48.0,0.00106048583984375,17.209739685058594
350,2022-11-23 14:56:56,0.0121307373046875,13.0,0.0,8.0,-7.499990940093994,0.06300000101327896,0.0,6058.0,48.0,0.00106048583984375,17.133359909057617
351,2022-11-23 14:56:57,0.0124359130859375,13.0,0.0,8.0,-7.499963283538818,0.06300000101327896,0.0,6058.0,48.0,0.00093841552734375,17.095169067382812
352,2022-11-23 14:56:58,0.011806488037109375,13.0,0.0,8.0,-7.499981880187988,0.06199999898672104,0.0,6058.0,48.0,0.00106048583984375,17.095169067382812
353,2022-11-23 14:56:59,0.0121307373046875,13.0,0.0,8.0,-7.499972820281982,0.06199999898672104,0.0,6058.0,48.0,0.00093841552734375,17.095169067382812
354,2022-11-23 14:57:00,0.0121307373046875,13.0,0.0,8.0,-7.4999542236328125,0.06199999898672104,0.0,6058.0,48.0,0.00081634521484375,17.095169067382812
355,2022-11-23 14:57:01,0.011806488037109375,13.0,0.0,8.0,-7.5,0.0649000033736229,0.0,6230.0,49.0,0.00106048583984375,17.477069854736328
356,2022-11-23 14:57:02,0.011806488037109375,13.0,0.0,8.0,-7.499981880187988,0.06530000269412994,0.0,6230.0,49.0,0.00106048583984375,17.477069854736328
357,2022-11-23 14:57:03,0.0121307373046875,13.0,0.0,8.0,-7.499981880187988,0.06530000269412994,0.0,6230.0,49.0,0.00106048583984375,17.477069854736328
358,2022-11-23 14:57:04,0.0121307373046875,13.0,0.0,8.0,-7.499963283538818,0.06599999964237213,0.0,6230.0,49.0,0.00093841552734375,17.477069854736328
359,2022-11-23 14:57:05,0.0121307373046875,13.0,0.0,8.0,-7.499990940093994,0.06599999964237213,0.0,6406.0,49.0,0.00106048583984375,17.477069854736328
360,2022-11-23 14:57:06,0.0121307373046875,13.0,0.0,8.0,-7.5,0.06599999964237213,0.0,6406.0,49.0,0.00106048583984375,17.477069854736328
361,2022-11-23 14:57:07,0.0124359130859375,13.0,0.0,8.0,-7.5,0.06560000032186508,0.0,6406.0,49.0,0.00106048583984375,17.438880920410156
362,2022-11-23 14:57:08,0.0121307373046875,13.0,0.0,8.0,-7.499963283538818,0.065700002014637,0.0,6406.0,49.0,0.00106048583984375,17.438880920410156
