time,Ms,Mf,Md,Mc,Ts_in,Ts_out,Tf,Td,Pvc,Tc_in,Tc_out,Pv_1,Pv_2,Pv_4,Pv_6,Pv_8,Pv_10,Pv_12,Pv_14,Tph_ref_14,wf
2011-07-27 10:05:12+00:00,25.78381731653264,7.046424209650592,0.9301575865224624,18.999333610648907,74.52296006655571,68.35692628951749,64.49740715474209,30.193445923460903,41.440150415973385,19.999913311148084,27.752402662229635,253.0869351081531,227.05934608985032,155.4007903494177,124.05365890183016,97.78712512479198,77.75828169717133,58.94760898502494,42.18281031613977,28.04501447587355,3.30624
2011-07-29 11:09:28+00:00,25.79409144850851,8.003791780366049,1.0048158993344425,22.55054875207987,74.5891314475874,68.23640282861899,64.17847520798671,29.99249101497504,41.39894542429286,20.904993011647253,27.684689517470893,250.70027454242947,225.40388352745416,154.56130116472548,123.4850016638935,96.92823860232944,76.8922537437604,58.69782495840266,42.12183494176371,27.92552895174709,3.30624
2011-07-29 11:19:28+00:00,25.77144333164724,8.003846572379365,1.1166988316139763,23.82776306156406,74.62008818635607,68.28632346089846,64.2132183028286,30.10193826955075,41.49689184692179,21.22013477537438,27.64703510815308,251.1735041597338,225.5602579034941,154.99548752079858,123.87196838602316,97.2510840266222,77.1807747088186,58.858895673876845,42.22541014975044,27.932659900166385,3.30624
2011-08-02 11:12:09+00:00,36.710532698916175,7.031096572379363,0.991752473377704,21.66258236272879,74.460544093178,69.99749267886858,66.06592063227954,30.0639214642263,41.41830898502496,20.46633677204659,27.615250249583955,271.4765757071546,242.40798835274543,163.32310648918474,130.0736089850251,101.87431946755407,80.22550998336108,60.09995457570715,42.15650549084859,27.928162895174708,3.30624
2011-08-02 11:32:09+00:00,36.70390637424602,7.985268968386027,1.2057774608985026,24.76051913477537,74.67517587354402,70.11014242928454,65.89449301164724,30.18870965058236,41.5374445923461,21.113017637271216,27.59471364392679,272.059316139767,242.72777371048252,163.4107836938436,129.98971048252923,101.47730782029952,79.76865291181372,60.06583427620632,42.27769068219632,27.853812978369376,3.30624
2011-08-03 10:44:58+00:00,44.030029747404726,5.991727853577366,1.011435077537438,18.36106405990017,74.8068780366057,71.11993011647257,67.29945058236272,30.11650166389351,41.48910981697172,19.478526289517472,27.733701331114823,284.9781747088187,253.77004492512472,168.7852562396007,134.04694009983342,105.11948752079869,82.43920998336105,60.98295906821967,42.231873876871866,28.03616006655575,3.30624
2011-08-03 11:24:58+00:00,43.99629528670049,7.022005574043264,1.227686424625624,23.91940033277869,74.72921381031617,70.98015174708804,66.97006988352746,30.24668053244592,41.33792429284525,20.80544542429284,27.46629966722132,282.91805657237927,251.72480532445928,168.27175540765387,133.84544925124786,104.4862146422628,81.7952494176373,60.76286672212975,42.083055906821976,27.78711414309484,3.30624
2011-08-04 10:40:16+00:00,44.0631259456626,7.997130266222976,1.085414375108153,23.827540931780373,74.85113494176358,70.95066772046599,66.59999317803658,29.95157986688853,41.46725474209649,20.73971297836938,27.55347121464225,280.8700116472546,250.3056322795341,166.86217304492516,132.34685524126468,102.85206489184694,80.41923860232949,60.37466772046586,42.20124975041597,27.81493410981696,3.30624
2011-08-05 09:45:32+00:00,25.789586309583203,6.014773792415171,0.6667323548303394,16.75539580838325,69.92278702594794,64.65507804391208,61.177477245508975,30.12022195608783,41.5054487025948,20.707988023952087,28.144869660678648,215.1426287425149,195.3086786427145,136.56096207584827,110.21524750499005,88.73538163672652,72.14143013972054,56.32723213572855,42.1762630738523,28.414779640718564,3.30624
2011-08-05 10:01:32+00:00,25.78331822735021,7.054072035928146,0.6943107605189621,17.96213792415169,69.93835748503,64.45940219560883,60.85752874251498,30.2055758483034,41.44638423153694,21.346436926147696,28.183161477045918,213.4746327345309,193.58948702594805,135.44064071856286,109.32404590818356,87.69190698602793,71.06036626746511,55.77646706586828,42.17030538922155,28.39298922155688,3.30624
2011-08-08 10:45:07+00:00,25.709244564635355,8.011346073211303,0.81729695515807,19.97891980033278,69.72077803660554,64.31351397670554,60.27189450915141,30.6918537437604,41.39802545757072,21.37141514143096,28.027075041597357,209.86127787021627,189.90911980033272,135.13699999999997,109.02667387687188,87.58949900166382,71.10999900166394,55.992356073211305,42.11726405990016,28.234670881863565,3.30624
2011-08-08 11:05:07+00:00,25.711332934928663,7.995162329450917,0.9111598093344424,22.2692231281198,69.69815141430941,64.37815723793676,60.32834891846922,30.81167737104826,41.46602429284526,21.93558419301165,28.01327986688853,210.37092346089847,190.2033544093178,135.4875108153078,109.38448086522465,87.89423460898509,71.36840549084856,56.13057404326124,42.19387953410983,28.2258693843594,3.30624
2011-08-10 11:03:49+00:00,36.83413866535098,6.010717454242927,0.7953221663893508,16.976063394342763,70.16606688851914,66.33548469217973,62.80591331114807,30.1299833610649,41.50790965058235,20.37427587354409,28.09712396006654,232.5732296173045,209.0841896838602,143.99748585690514,115.59277537437605,92.32425740432618,74.36657454242929,57.400197171381016,42.16527920133112,28.33625407653911,3.30624
2011-08-10 11:43:49+00:00,36.79523342374304,6.990213427620634,0.9561647016638932,20.376402995008323,70.03340133111483,66.11456405990012,62.41747254575707,30.358030948419295,41.49635324459236,21.267139434276203,27.94790981697169,230.52021630615644,207.23732778702168,142.75315141430946,114.8331198003326,91.45167287853572,73.59107354409315,57.33929217970051,42.17683976705492,28.240158569051573,3.30624
2011-09-28 12:27:02+00:00,36.78815225309796,7.956960133111474,0.8707955071547419,19.057671214642266,69.77379966722133,65.74907420965059,61.59793693843592,30.133777038269557,41.54530599001664,21.002485856905157,28.0523071547421,224.542462562396,201.93597337770387,141.07422961730447,113.8367071547421,90.11498302828616,72.83186173044923,56.96213760399336,42.26961680532445,28.28561198003327,3.30624
2011-09-28 12:47:02+00:00,36.78301817991955,7.950342329450914,0.8539989284525791,19.90058901830283,69.76932945091514,65.7463540765391,61.5824544093178,30.07567371048252,41.50567870216307,21.196065723793684,27.938775707154768,224.41623294509165,201.74230948419296,141.19972712146426,113.94661730449252,90.20239001663892,72.87624026622296,56.92882246256241,42.2313540765391,28.240679866888517,3.30624
